100.0,0.0,0.0,0.0,0.0,5.14238571997,-20.0478800127,-78.4297578939,119.682633117,-30.59276393,5.65493222823,-69.1706167317,-2.55790141999,5.33884139745,-144.372628753
100.0,-0.0137382729363,-0.00803892383395,-1.37382729363,-0.803892383395,5.14238571997,-18.817024132,-78.5820302298,123.085588074,-15.2272335858,5.65493222823,-68.9052303352,-3.99919840428,26.5386396525,-144.129698429
100.0,-0.0411653847577,-0.0244264519374,-2.74271118214,-1.63875281034,5.14238571997,-17.5544193461,-78.5794936726,126.260478582,0.253655721863,5.65493222823,-68.4266461984,-5.4336388279,47.8584136787,-143.444042363
100.0,-0.082299399254,-0.0495100175465,-4.11340144963,-2.50835656091,5.14238571997,-16.2622893016,-78.4204302079,129.213004459,15.9063464618,5.65493222823,-67.7325227856,-6.85664109196,69.4123412811,-142.300226406
100.0,-0.137228045309,-0.0836826238983,-5.49286460553,-3.41726063518,5.14238571997,-14.9428349669,-78.1025264986,131.945433469,31.790370936,5.65493222823,-66.8193072481,-8.26335911702,91.3215537472,-140.671802506
100.0,-0.206113020173,-0.127392290447,-6.88849748636,-4.37096665487,5.14238571997,-13.598270682,-77.6228299408,134.456428492,47.9696557818,5.65493222823,-65.6821265453,-9.64855525971,113.718070279,-138.519614269
100.0,-0.289196808424,-0.181153777501,-8.30837882513,-5.37614870538,5.14238571997,-12.2308636347,-76.9776895091,136.740704727,64.5140431645,5.65493222823,-64.3146309614,-11.0064467717,136.74955839,-135.789151196
100.0,-0.386812626155,-0.245563489672,-9.76158177305,-6.44097121713,5.14238571997,-10.8429788476,-76.1626782924,138.788478706,81.5011216703,5.65493222823,-62.7087773465,-12.3305126948,160.585361488,-132.406592313
100.0,-0.499398429469,-0.321318855029,-11.2585803314,-7.57553653573,5.14238571997,-9.43713236364,-75.1724933753,140.584648398,99.0184917095,5.65493222823,-60.8545330299,-13.6132422104,185.424431665,-128.272951559
100.0,-0.62751642351,-0.409244113262,-12.8117994041,-8.79252582321,5.14238571997,-8.01605625479,-74.0008269887,142.107610885,117.166638661,5.65493222823,-58.7394717118,-14.8457957807,211.506131811,-123.255357028
100.0,-0.771880290244,-0.510325495327,-14.4363866734,-10.1081382065,5.14238571997,-6.58278051269,-72.6402003751,143.32757421,136.062661361,5.65493222823,-56.3482175082,-16.0175341199,239.125420362,-117.173833918
