100.0,0.0,0.0,0.0,0.0,6.52604271777,-51.0489821745,66.606083058,-94.5790886276,-72.4883672445,6.77742064766,61.2631582171,-3.94412819051,10.4654020212,162.556476073
100.0,0.0123090043625,0.00619967581378,1.23090043625,0.619967581378,6.52604271777,-51.9051314703,65.7664469771,-85.6149295801,-83.9636080881,6.77742064766,61.0998776676,-2.29954269243,-16.3280549498,164.458549808
100.0,0.0369803873895,0.019011947258,2.4671383027,1.28122714442,6.52604271777,-52.6696727285,64.8129933987,-76.4541258263,-95.3453578403,6.77742064766,60.6659815066,-0.642929272221,-43.3896160963,165.661342021
100.0,0.0741829137473,0.0388798596465,3.72025263579,1.98679123885,6.52604271777,-53.3403328269,63.7463618806,-67.0660098401,-106.663151816,6.77742064766,59.9567908214,1.01855915529,-70.9190685198,166.148842751
100.0,0.124211567065,0.0662921764733,5.00286533173,2.74123168268,6.52604271777,-53.9145015895,62.5669044658,-57.416876259,-117.945741476,6.77742064766,58.965439802,2.67737195974,-99.1351019454,165.881280445
100.0,0.187504961911,0.101802202706,6.32933948467,3.55100262332,6.52604271777,-54.389194662,61.2746898683,-47.4693072483,-129.221459749,6.77742064766,57.6825830817,4.32527902981,-128.285672032,164.790707007
100.0,0.264671393393,0.146051932511,7.71664314813,4.42497298046,6.52604271777,-54.7610082068,59.8695042049,-37.1813544795,-140.518566344,6.77742064766,56.0959677542,5.9530137715,-158.661532746,162.773474169
100.0,0.35652685602,0.199804680776,9.18554626274,5.37527482651,6.52604271777,-55.0260635326,58.3508484022,-26.5055325825,-151.865580274,6.77742064766,54.1898190933,7.54979413087,-190.614866096,159.678035938
100.0,0.464150439501,0.263991282459,10.7623583481,6.41866016829,6.52604271777,-55.1799391572,56.7179323547,-15.387562461,-163.291604743,6.77742064766,51.9439577769,9.10264655374,-224.586131633,155.285242286
100.0,0.588966061418,0.339778510729,12.4815621917,7.57872282701,6.52604271777,-55.2175869422,54.9696658825,-3.76477850106,-174.826647224,6.77742064766,49.3325131777,10.5954051916,-261.144459922,149.275863791
