100.0,0.0,0.0,0.0,0.0,3.37346126147,-63.9807773127,-18.9132844645,42.4898065463,-143.736581333,7.92133395827,-38.3675259419,-42.7835365115,129.549013959,-116.177285917
100.0,-0.0232817252898,-0.0200055299998,-2.32817252898,-2.00055299998,3.37346126147,-63.2931656813,-20.3310209518,68.7611631361,-141.773648733,7.92133395827,-36.8900060458,-43.70111638,147.751989609,-91.7579868525
100.0,-0.0694752696402,-0.0608742794688,-4.61935443503,-4.08687494691,3.37346126147,-62.3422149855,-21.7217633982,95.0950695818,-139.074244642,7.92133395827,-35.2353925212,-44.3668120828,165.461352462,-66.5695702784
100.0,-0.138389275617,-0.123683736418,-6.89140059771,-6.28094569491,3.37346126147,-61.12526639,-23.0776378518,121.694859554,-135.587445353,7.92133395827,-33.4072334095,-44.770374547,182.815911171,-40.3562464158
100.0,-0.230005927391,-0.209780386481,-9.16166517733,-8.60966500627,3.37346126147,-59.6375590412,-24.3899643573,148.770734874,-131.232650551,7.92133395827,-31.4077811265,-44.8985020898,199.945228299,-12.8127542818
100.0,-0.344482686271,-0.320848586514,-11.447675888,-11.1068200033,3.37346126147,-57.8720734787,-25.6488935003,176.548556249,-125.892914302,7.92133395827,-29.2380372393,-44.7341257342,216.974388721,16.4376355571
100.0,-0.482160763861,-0.459008913411,-13.767807759,-13.8160326897,3.37346126147,-55.8192777124,-26.8429347512,205.279576629,-119.404125094,7.92133395827,-26.897753638,-44.2553685042,234.02836013,47.8757229954
100.0,-0.643580661533,-0.626962313824,-16.1419897672,-16.7953400413,3.37346126147,-53.4667593253,-27.9583151036,235.251838717,-111.538035242,7.92133395827,-24.38539304,-43.4339987961,251.236059801,82.1369708101
100.0,-0.829505082561,-0.828208543935,-18.5924421028,-20.1246230111,3.37346126147,-50.7987204107,-28.9780719512,266.803891459,-101.975684752,7.92133395827,-21.6980548351,-42.2330590818,268.733820487,120.093971438
100.0,-1.0409484271,-1.06739145107,-21.1443344539,-23.918290714,3.37346126147,-47.7953088443,-29.880724474,300.341156642,-90.2652522811,7.92133395827,-18.8313875287,-40.6030728434,286.666730644,162.998623835
100.0,-1.27920749709,-1.35087487943,-23.8259069991,-28.3483428358,3.37346126147,-44.4317672076,-30.638263904,336.354163671,-75.7539430057,7.92133395827,-15.7795635666,-38.4756301482,305.182396209,212.744269525
100.0,-1.54587141726,-1.68777258676,-26.6663920168,-33.6897707326,3.37346126147,-40.6774200472,-31.2130213394,375.434716038,-57.4757435318,7.92133395827,-12.5355853877,-35.7517197439,324.397817889,272.391040425
100.0,-1.84272615924,-2.09197011524,-29.6854741986,-40.4197528482,3.37346126147,-36.4946370095,-31.5526563074,418.278303772,-33.9634968016,7.92133395827,-9.09293229433,-32.2783389081,344.265309335,347.338083583
100.0,-2.17119953266,-2.58664766877,-32.8473373418,-49.467755353,3.37346126147,-31.8381812784,-31.5819695401,465.645573106,-2.93132327546,7.92133395827,-5.4528444419,-27.7948827245,364.008785243,448.345618356
100.0,-2.52951632083,-3.2165803249,-35.8316788167,-62.9932656134,3.37346126147,-26.6557903337,-31.1892714284,518.239094468,39.2698111696,7.92133395827,-1.65998946564,-21.7836698018,379.285497626,601.121292273
100.0,-2.89325413532,-4.09425918369,-36.3737814489,-87.7678858781,3.37346126147,-20.890818231,-30.2025146131,576.497210276,98.6756815314,7.92133395827,1.95319724468,-12.8978670232,361.318671032,888.580277855
100.0,-2.89776922759,-5.68667713225,-0.451509227517,-159.241794856,3.37346126147,-14.4845405007,-28.3387339227,640.627773026,186.378069037,7.92133395827,0.758394276345,4.63740101848,-119.480296833,1753.52680417
100.0,-2.70556954333,-6.70300634413,19.2199684263,-101.632921188,3.37346126147,-7.34962686471,-25.0452274,713.491363597,329.350652271,7.92133395827,-3.23006728182,14.2911684561,-398.846155817,965.37674376
100.0,-2.54098379822,-7.63112910128,16.4585745112,-92.812275715,3.37346126147,0.476152044103,-18.9935407616,782.577890882,605.168663839,7.92133395827,-7.16414574207,21.6567784519,-393.407846025,736.560999578
100.0,-2.32780376484,-8.70616352021,21.3180033376,-107.503441893,3.37346126147,6.43644025721,-5.90319596521,596.028821311,1309.03447964,7.92133395827,-10.9172279488,27.8794654881,-375.308220674,622.268703624
100.0,-1.83178506396,-9.63203688944,49.6018700885,-92.5873369228,3.37346126147,3.6073914298,4.43303025371,-282.904882741,1033.62262189,7.92133395827,-14.4977860231,33.3920205353,-358.055807426,551.255504725
100.0,-1.29338298923,-10.3817760199,53.8402074726,-74.973913046,3.37346126147,-0.843707900718,10.7255044686,-445.109933052,629.247421493,7.92133395827,-17.9226143732,38.403147015,-342.48283501,501.112647962
100.0,-0.762989530851,-11.0276225328,53.039345838,-64.5846512878,3.37346126147,-5.38192073116,14.8386562769,-453.821283044,411.315180823,7.92133395827,-21.2092418018,43.030827719,-328.662742868,462.768070408
100.0,-0.249574767183,-11.6031869619,51.3414763668,-57.5564429107,3.37346126147,-9.70261157425,17.5920043895,-432.069084309,275.334811261,7.92133395827,-24.3741640381,47.3503578894,-316.492223629,431.953017039
100.0,0.245411380228,-12.1266026445,49.498614741,-52.3415682645,3.37346126147,-13.7280160783,19.3996426662,-402.540450408,180.763827672,7.92133395827,-27.4321946064,51.4143049521,-305.803056823,406.394706269
100.0,0.722316766687,-12.6089645413,47.6905386459,-48.2361896782,3.37346126147,-17.4383695688,20.4985318773,-371.035349046,109.88892111,7.92133395827,-30.3961420682,55.2618186365,-296.394746187,384.751368438
100.0,1.18192208065,-13.0576676858,45.9605313963,-44.8703144539,3.37346126147,-20.8315437161,21.0364757098,-339.317414731,53.7943832533,7.92133395827,-33.2767683337,58.9233096475,-288.062626546,366.149101097
100.0,1.62504655598,-13.4779447571,44.3124475327,-42.0277071218,3.37346126147,-23.9109209295,21.1116625192,-307.93772134,7.51868093256,7.92133395827,-36.0829750549,62.423020528,-280.62067212,349.971088055
100.0,2.05242535543,-13.8736634726,42.737879945,-39.5718715568,3.37346126147,-26.6810662726,20.7925973829,-277.014534306,-31.9065136291,7.92133395827,-38.8220989015,65.7806035921,-273.912384664,335.758306405
100.0,2.46467373597,-14.2477786851,41.2248380547,-37.411521249,3.37346126147,-29.1459485728,20.1289933427,-246.48823002,-66.3604040132,7.92133395827,-41.5002167556,69.0121899909,-267.811785407,323.158639886
100.0,2.86228028062,-14.6026067665,39.7606544645,-35.4828081344,3.37346126147,-31.3081160222,19.1580913888,-216.216744939,-97.0901953989,7.92133395827,-44.1224113561,72.1311620863,-262.219460048,311.897209537
100.0,3.2456090206,-14.9400012742,38.332873998,-33.7394507761,3.37346126147,-33.1682593787,17.9085119392,-186.01433565,-124.957944951,7.92133395827,-46.6929841096,75.148730854,-257.057275354,301.756876773
100.0,3.61490278173,-15.2614703911,36.9293761128,-32.1469116853,3.37346126147,-34.7249261985,16.4027047301,-155.66668198,-150.580720914,7.92133395827,-49.2156190351,78.074375121,-252.263492553,292.564426696
100.0,3.97028456227,-15.5682583616,35.5381780544,-30.6787970529,3.37346126147,-35.9742694939,14.6585700642,-124.934329545,-174.413466587,7.92133395827,-51.6935071976,80.9161791922,-247.788816241,284.180407122
